iyear,imonth,iday,country,latitude,longitude,attacktype1,targtype1,natlty1,gname,weaptype1,nkill,nkillter,nwound,nwoundte,ishostkid,nhostkid,ransom,ransomamt,ransompaid
1973,2,21,603,54.597269,-5.930109,1,4,216,Irish Republican Army (IRA),5,1,,,,0,,0,,
1973,2,25,603,54.99451,-7.319996,2,14,233,Irish Republican Army (IRA),5,1,,,,0,,0,,
1973,2,27,603,54.479875,-6.228448,1,3,233,Irish Republican Army (IRA),5,2,,,,0,,0,,
1973,2,28,603,54.597269,-5.930109,1,4,216,Irish Republican Army (IRA),5,1,,,,0,,0,,
1973,3,3,603,54.99451,-7.319996,1,4,233,Irish Republican Army (IRA),5,1,,,,0,,0,,
1973,3,4,603,54.597269,-5.930109,1,4,216,Irish Republican Army (IRA),5,1,,,,0,,0,,
1973,3,6,603,54.597269,-5.930109,1,4,216,Irish Republican Army (IRA),5,1,,,,0,,0,,
1973,3,6,603,54.081638,-6.448779,3,4,216,Irish Republican Army (IRA),6,1,,,,0,,0,,
1973,3,8,603,51.500152,-0.126236,3,2,216,Irish Republican Army (IRA),6,1,,238,,0,,0,,
1973,3,8,603,54.597269,-5.930109,1,4,216,Irish Republican Army (IRA),5,1,,,,0,,0,,
1973,3,13,603,54.077313,-6.608787,3,4,216,Irish Republican Army (IRA),6,1,,,,0,,0,,
1973,3,16,603,54.597269,-5.930109,6,4,233,Irish Republican Army (IRA),5,1,,,,0,,0,,
1973,3,17,603,54.502852,-6.769568,3,4,216,Irish Republican Army (IRA),6,1,,,,0,,0,,
1973,3,23,603,54.597269,-5.930109,1,4,216,Irish Republican Army (IRA),5,3,,,,0,,0,,
1973,3,27,603,54.462881,-7.028646,3,4,216,Irish Republican Army (IRA),6,1,,,,0,,0,,
1973,3,29,603,54.597269,-5.930109,1,4,216,Irish Republican Army (IRA),5,1,,,,0,,0,,
1973,4,7,603,54.192934,-6.576051,3,4,216,Irish Republican Army (IRA),6,2,,,,0,,0,,
1973,4,11,603,54.99451,-7.319996,1,4,216,Irish Republican Army (IRA),5,1,,,,0,,0,,
1973,4,28,603,54.99451,-7.319996,1,4,216,Irish Republican Army (IRA),5,1,,,,0,,0,,
1973,4,29,603,54.597269,-5.930109,1,4,216,Irish Republican Army (IRA),5,1,,,,0,,0,,
1973,5,2,603,54.99451,-7.319996,1,4,216,Irish Republican Army (IRA),5,1,,,,0,,0,,
1973,5,4,603,54.536706,-6.70361,1,3,233,Irish Republican Army (IRA),5,1,,0,,0,,0,,
1973,5,5,603,54.077313,-6.608787,3,4,216,Irish Republican Army (IRA),6,3,,,,0,,0,,
1973,5,10,603,54.414416,-6.976641,1,4,233,Irish Republican Army (IRA),5,1,,,,0,,0,,
1973,5,13,603,54.597269,-5.930109,3,4,216,Irish Republican Army (IRA),6,2,,,,0,,0,,
1973,5,14,603,54.42071,-6.443767,3,14,233,Irish Republican Army (IRA),6,1,,,,0,,0,,
1973,5,17,603,54.600305,-7.298402,3,4,216,Irish Republican Army (IRA),6,5,,,,0,,0,,
1973,5,18,603,54.597269,-5.930109,1,4,216,Irish Republican Army (IRA),5,1,,,,0,,0,,
1973,5,24,603,54.06149,-6.644365,3,4,216,Irish Republican Army (IRA),6,2,,,,0,,0,,
1973,5,26,603,54.597269,-5.930109,2,14,233,Irish Republican Army (IRA),5,1,,,,0,,0,,
1973,6,5,603,54.346531,-7.640404,1,3,233,Irish Republican Army (IRA),5,1,,,,0,,0,,
1973,6,5,603,54.409928,-7.172562,1,14,233,Irish Republican Army (IRA),5,1,,,,0,,0,,
1973,6,12,603,55.129345,-6.663439,3,14,233,Irish Republican Army (IRA),6,6,,,,0,,0,,
1973,6,21,603,54.99451,-7.319996,3,4,216,Irish Republican Army (IRA),6,1,,,,0,,0,,
1973,6,21,603,54.823432,-7.468374,3,4,216,Irish Republican Army (IRA),6,1,,,,0,,0,,
1973,6,25,603,54.600305,-7.298402,3,17,233,Irish Republican Army (IRA),6,3,3,,,0,,0,,
1973,6,26,603,54.99451,-7.319996,1,14,,Irish Republican Army (IRA),5,1,,,,0,,0,,
1973,7,1,603,54.597269,-5.930109,1,4,216,Irish Republican Army (IRA),5,1,,,,0,,0,,
1973,7,4,603,54.597269,-5.930109,4,14,233,Irish Republican Army (IRA),8,1,,,,0,,0,,
1973,7,12,603,54.192934,-6.576051,1,4,233,Irish Republican Army (IRA),5,1,,,,0,,0,,
1973,7,17,603,54.597269,-5.930109,3,4,216,Irish Republican Army (IRA),6,2,,,,0,,0,,
1973,7,18,603,54.409928,-7.172562,3,4,216,Irish Republican Army (IRA),6,1,,,,0,,0,,
1973,7,20,603,54.347539,-6.656108,3,4,216,Irish Republican Army (IRA),6,1,,,,0,,0,,
1973,7,20,603,54.122472,-6.388859,1,4,233,Irish Republican Army (IRA),5,1,,,,0,,0,,
1973,7,21,603,54.208418,-5.891745,3,17,233,Irish Republican Army (IRA),6,2,2,,,0,,0,,
1973,8,11,603,54.72,-7.613401,3,17,233,Irish Republican Army (IRA),6,2,2,,,0,,0,,
1973,8,15,603,54.347539,-6.656108,1,3,233,Irish Republican Army (IRA),5,1,,,,0,,0,,
1973,8,18,603,51.500152,-0.126236,7,1,216,Irish Republican Army (IRA),8,,,,,0,,0,,
1973,8,18,603,51.500152,-0.126236,7,2,216,Irish Republican Army (IRA),8,,,,,0,,0,,
1973,8,18,603,51.500152,-0.126236,3,2,216,Irish Republican Army (IRA),6,,,,,0,,0,,
1973,8,18,603,51.500152,-0.126236,7,1,216,Irish Republican Army (IRA),8,,,,,0,,0,,
1973,8,18,603,54.42071,-6.443767,1,14,233,Irish Republican Army (IRA),5,1,,,,0,,0,,
1973,8,23,603,54.347539,-6.656108,1,14,233,Irish Republican Army (IRA),5,1,,,,0,,0,,
1973,8,24,603,54.99451,-7.319996,1,14,233,Irish Republican Army (IRA),5,1,,,,0,,0,,
1973,8,26,603,54.597269,-5.930109,1,14,233,Irish Republican Army (IRA),5,1,,,,0,,0,,
1973,8,27,217,38.89037,-77.031959,3,7,216,Irish Republican Army (IRA),6,0,,1,,0,,0,,
1973,8,28,217,38.89037,-77.031959,3,2,216,Irish Republican Army (IRA),6,0,,1,,0,,0,,
1973,8,28,603,54.347539,-6.656108,1,4,233,Irish Republican Army (IRA),5,1,,,,0,,0,,
1973,8,30,603,54.547617,-7.81769,3,4,216,Irish Republican Army (IRA),6,1,,,,0,,0,,
1973,8,30,603,54.597269,-5.930109,1,4,216,Irish Republican Army (IRA),5,1,,,,0,,0,,
1973,9,5,603,54.296399,-7.871465,3,14,233,Irish Republican Army (IRA),6,1,,,,0,,0,,
1973,9,7,603,54.296399,-7.871465,1,4,233,Irish Republican Army (IRA),5,1,,,,0,,0,,
1973,9,8,603,51.500152,-0.126236,3,19,216,Irish Republican Army (IRA),6,,,,,0,,0,,
1973,9,17,604,-4.324639,15.322157,1,7,216,Irish Republican Army (IRA),6,0,,2,,0,,0,,
1973,9,17,162,38.725299,-9.150036,1,7,216,Irish Republican Army (IRA),6,0,,1,,0,,0,,
1973,9,22,603,54.99451,-7.319996,1,14,233,Irish Republican Army (IRA),5,1,,,,0,,0,,
1973,9,25,603,52.482961,-1.893592,3,4,216,Irish Republican Army (IRA),6,1,,,,0,,0,,
1973,10,3,603,54.99451,-7.319996,3,4,216,Irish Republican Army (IRA),6,1,,,,0,,0,,
1973,10,3,603,54.467967,-6.337967,1,4,233,Irish Republican Army (IRA),5,1,,,,0,,0,,
1973,10,12,603,54.184008,-7.360209,3,14,233,Irish Republican Army (IRA),6,1,,,,0,,0,,
1973,10,16,603,54.597269,-5.930109,1,3,233,Irish Republican Army (IRA),5,1,,,,0,,0,,
1973,10,28,603,54.347539,-6.656108,1,4,216,Irish Republican Army (IRA),5,1,,,,0,,0,,
1973,10,28,96,54.83279,-7.481274,1,4,96,Irish Republican Army (IRA),5,1,,,,0,,0,,
1973,11,6,603,54.192934,-6.576051,1,4,216,Irish Republican Army (IRA),5,1,,,,0,,0,,
1973,11,13,603,54.597269,-5.930109,1,14,233,Irish Republican Army (IRA),5,1,,,,0,,0,,
1973,11,14,603,54.597269,-5.930109,1,4,216,Irish Republican Army (IRA),5,1,,,,0,,0,,
1973,11,14,603,54.99451,-7.319996,1,4,216,Irish Republican Army (IRA),5,1,,,,0,,0,,
1973,11,15,603,54.077313,-6.608787,2,4,216,Irish Republican Army (IRA),5,1,,,,0,,0,,
1973,11,24,603,54.347539,-6.656108,3,4,216,Irish Republican Army (IRA),6,1,,,,0,,0,,
1973,11,24,603,54.597269,-5.930109,3,4,216,Irish Republican Army (IRA),6,1,1,,,0,,0,,
1973,11,25,603,54.99451,-7.319996,1,4,216,Irish Republican Army (IRA),5,2,,,,0,,0,,
1973,11,26,603,54.597269,-5.930109,1,14,233,Irish Republican Army (IRA),5,1,,,,0,,0,,
1973,11,27,603,54.536706,-6.70361,4,14,233,Irish Republican Army (IRA),13,1,1,,,1,-99,0,,
1973,12,1,603,54.467967,-6.337967,1,3,233,Irish Republican Army (IRA),5,1,,,,0,,0,,
1973,12,3,603,54.99451,-7.319996,2,4,216,Irish Republican Army (IRA),5,1,1,,,0,,0,,
1973,12,10,603,54.597269,-5.930109,1,4,216,Irish Republican Army (IRA),5,1,,,,0,,0,,
1973,12,10,603,54.208418,-5.891745,1,3,233,Irish Republican Army (IRA),6,1,,,,0,,0,,
1973,12,15,603,54.250039,-6.703625,1,3,233,Irish Republican Army (IRA),5,1,,,,0,,0,,
1973,12,15,603,54.794595,-7.539339,3,17,233,Irish Republican Army (IRA),6,1,1,,,0,,0,,
1973,12,17,603,51.500152,-0.126236,1,2,216,Irish Republican Army (IRA),6,1,,1,,0,,0,,
1973,12,18,603,51.500152,-0.126236,3,2,216,Irish Republican Army (IRA),6,0,,34,,0,,0,,
1973,12,20,185,40.416691,-3.700345,1,2,185,Basque Fatherland and Freedom (ETA),6,3,,0,,0,,0,,
1973,12,20,603,54.597269,-5.930109,1,14,233,Irish Republican Army (IRA),5,1,,,,0,,0,,
1973,12,21,603,51.500152,-0.126236,3,1,217,Irish Republican Army (IRA),6,0,,0,,0,,0,,
1973,12,22,603,51.500152,-0.126236,1,4,216,Irish Republican Army (IRA),6,0,,1,,0,,0,,
1973,12,31,603,54.597269,-5.930109,1,4,216,Irish Republican Army (IRA),5,1,,,,0,,0,,
1974,1,1,603,54.597269,-5.930109,1,4,216,Irish Republican Army (IRA),5,1,,,,0,,0,,
1974,1,6,603,51.500152,-0.126236,1,4,216,Irish Republican Army (IRA),6,0,,1,,0,,0,,
1974,1,6,603,51.500152,-0.126236,1,4,216,Irish Republican Army (IRA),6,0,,1,,0,,0,,
1974,1,17,603,54.452223,-7.486124,1,4,233,Irish Republican Army (IRA),5,1,,,,0,,0,,
1974,1,20,603,54.414416,-6.976641,1,4,233,Irish Republican Army (IRA),5,1,,,,0,,0,,
1974,1,21,603,51.500152,-0.126236,1,15,216,Irish Republican Army (IRA),6,0,,1,,0,,0,,
1974,1,21,603,54.99451,-7.319996,3,4,216,Irish Republican Army (IRA),6,1,,,,0,,0,,
1974,1,25,603,54.707756,-6.53233,3,4,216,Irish Republican Army (IRA),6,1,,,,0,,0,,
1974,1,26,603,54.597269,-5.930109,1,3,233,Irish Republican Army (IRA),5,1,,,,0,,0,,
1974,1,29,603,54.208418,-5.891745,2,4,233,Irish Republican Army (IRA),5,1,,,,0,,0,,
1974,1,29,603,54.99451,-7.319996,1,3,233,Irish Republican Army (IRA),5,1,,,,0,,0,,
1974,1,31,603,51.192882,0.066265,1,2,216,Irish Republican Army (IRA),6,0,,1,,0,,0,,
1974,2,3,603,51.867881,0.266391,2,1,216,Irish Republican Army (IRA),5,0,,0,,0,,0,,
1974,2,4,603,51.500152,-0.126236,1,2,216,Irish Republican Army (IRA),6,0,,1,,0,,0,,
1974,2,4,603,51.500152,-0.126236,1,10,216,Irish Republican Army (IRA),6,0,,1,,0,,0,,
1974,2,4,603,51.500152,-0.126236,3,10,216,Irish Republican Army (IRA),6,0,,1,,0,,0,,
1974,2,4,603,53.717059,-1.635032,3,4,216,Irish Republican Army (IRA),6,12,,14,,0,,0,,
1974,2,12,603,51.669303,-0.563143,3,4,216,Irish Republican Army (IRA),6,0,,10,,0,,0,,
1974,2,18,603,54.077313,-6.608787,3,4,216,Irish Republican Army (IRA),6,1,,,,0,,0,,
1974,2,24,603,54.99451,-7.319996,1,17,233,Irish Republican Army (IRA),5,1,,,,0,,0,,
1974,3,3,603,54.597269,-5.930109,1,3,233,Irish Republican Army (IRA),5,1,,,,0,,0,,
1974,3,3,603,54.530715,-6.811011,3,4,233,Irish Republican Army (IRA),6,1,,,,0,,0,,
1974,3,8,603,54.597269,-5.930109,3,4,233,Irish Republican Army (IRA),6,0,,0,,0,,0,,
1974,3,10,603,54.081638,-6.448779,3,14,233,Irish Republican Army (IRA),6,2,,,,0,,0,,
1974,3,12,96,54.183,-7.23371,1,14,96,Irish Republican Army (IRA),5,1,,,,0,,0,,
1974,3,13,603,54.597269,-5.930109,1,4,216,Irish Republican Army (IRA),5,1,,,,0,,0,,
1974,3,15,603,54.755402,-6.606029,3,14,233,Irish Republican Army (IRA),6,1,,,,0,,0,,
1974,3,16,603,54.077313,-6.608787,1,4,216,Irish Republican Army (IRA),5,2,,,,0,,0,,
1974,3,17,603,54.99451,-7.319996,2,4,217,Irish Republican Army (IRA),5,0,,0,,1,4,0,,
1974,3,17,603,54.448118,-6.387579,1,3,233,Irish Republican Army (IRA),5,1,,,,0,,0,,
1974,3,17,603,54.99451,-7.319996,1,4,216,Irish Republican Army (IRA),5,1,,,,0,,0,,
1974,3,19,603,54.69212,-5.863265,1,3,233,Irish Republican Army (IRA),6,1,,,,0,,0,,
1974,3,24,603,54.600305,-7.298402,1,14,233,Irish Republican Army (IRA),5,1,,,,0,,0,,
1974,3,26,603,54.138781,-1.524212,3,4,216,Irish Republican Army (IRA),6,0,,1,,0,,0,,
1974,3,26,603,54.597269,-5.930109,3,14,233,Irish Republican Army (IRA),6,1,,,,0,,0,,
1974,3,28,603,54.597269,-5.930109,1,4,216,Irish Republican Army (IRA),5,1,,,,0,,0,,
1974,3,31,603,54.597269,-5.930109,1,14,233,Irish Republican Army (IRA),5,1,,,,0,,0,,
1974,4,3,185,43.1839,-2.265466,1,3,185,Basque Fatherland and Freedom (ETA),5,1,,0,,0,,0,,
1974,4,9,603,55.232182,-2.183365,1,4,216,Irish Republican Army (IRA),5,1,,,,0,,0,,
1974,4,10,603,54.190675,-7.562948,1,4,233,Irish Republican Army (IRA),5,1,,,,0,,0,,
1974,4,11,603,54.253718,-7.44106,3,4,216,Irish Republican Army (IRA),6,1,,,,0,,0,,
1974,4,11,603,54.502852,-6.769568,3,4,233,Irish Republican Army (IRA),6,1,,,,0,,0,,
1974,4,14,603,54.99451,-7.319996,1,4,216,Irish Republican Army (IRA),5,1,,,,0,,0,,
1974,4,16,603,54.192934,-6.576051,1,3,233,Irish Republican Army (IRA),5,1,,,,0,,0,,
1974,4,18,603,54.692009,-6.6703,1,14,233,Irish Republican Army (IRA),6,1,,,,0,,0,,
1974,4,20,603,54.597269,-5.930109,1,14,233,Irish Republican Army (IRA),5,1,,,,0,,0,,
1974,4,21,185,43.256963,-2.923441,1,3,185,Basque Fatherland and Freedom (ETA),5,1,,0,,0,,0,,
1974,4,22,603,54.077313,-6.608787,1,4,216,Irish Republican Army (IRA),5,1,,,,0,,0,,
1974,5,2,603,54.409928,-7.172562,3,4,233,Irish Republican Army (IRA),5,1,,,,0,,0,,
1974,5,10,603,54.560124,-5.983657,1,3,233,Irish Republican Army (IRA),5,2,,,,0,,0,,
1974,5,13,603,54.502852,-6.769568,3,17,233,Irish Republican Army (IRA),6,2,2,,,0,,0,,
1974,5,19,603,51.500152,-0.126236,3,6,216,Irish Republican Army (IRA),6,0,,3,,0,,0,,
1974,5,24,603,54.597269,-5.930109,3,4,216,Irish Republican Army (IRA),6,1,,,,0,,0,,
1974,5,31,185,43.047076,-2.204605,2,1,185,Basque Fatherland and Freedom (ETA),5,0,,0,,0,,0,,
1974,5,31,603,54.99451,-7.319996,1,14,233,Irish Republican Army (IRA),6,1,,,,0,,0,,
1974,6,2,185,43,-2.166667,1,3,185,Basque Fatherland and Freedom (ETA),5,1,,0,,0,,0,,
1974,6,5,603,54.502852,-6.769568,1,4,216,Irish Republican Army (IRA),5,1,,,,0,,0,,
1974,6,17,603,51.500152,-0.126236,3,2,216,Irish Republican Army (IRA),6,0,,11,,0,,0,,
1974,6,18,603,54.467967,-6.337967,3,3,233,Irish Republican Army (IRA),6,1,,,,0,,0,,
1974,6,22,603,54.597269,-5.930109,1,3,233,Irish Republican Army (IRA),5,1,,,,0,,0,,
1974,6,24,603,54.597269,-5.930109,1,4,216,Irish Republican Army (IRA),5,1,,,,0,,0,,
1974,6,24,603,54.99451,-7.319996,3,17,233,Irish Republican Army (IRA),6,2,2,,,0,,0,,
1974,6,30,603,54.597269,-5.930109,1,4,216,Irish Republican Army (IRA),5,1,,,,0,,0,,
1974,7,2,603,54.192934,-6.576051,3,4,216,Irish Republican Army (IRA),6,1,,,,0,,0,,
1974,7,12,603,54.597269,-5.930109,1,17,233,Irish Republican Army (IRA),5,1,,,,0,,0,,
1974,7,16,603,52.482961,-1.893592,3,14,216,Irish Republican Army (IRA),6,0,,0,,0,,0,,
1974,7,16,603,53.480713,-2.234377,3,14,216,Irish Republican Army (IRA),6,0,,2,,0,,0,,
1974,7,17,603,51.500152,-0.126236,3,14,216,Irish Republican Army (IRA),6,1,,41,,0,,0,,
1974,7,17,603,51.500152,-0.126236,3,14,216,Irish Republican Army (IRA),6,1,,,,0,,0,,
1974,7,20,603,54.823432,-7.468374,1,14,233,Irish Republican Army (IRA),5,1,,,,0,,0,,
1974,7,20,603,54.597269,-5.930109,1,14,216,Irish Republican Army (IRA),5,1,,,,0,,0,,
1974,7,23,603,54.981084,-6.682382,3,4,233,Irish Republican Army (IRA),6,1,,,,0,,0,,
1974,7,30,603,54.597269,-5.930109,1,4,216,Irish Republican Army (IRA),5,1,,,,0,,0,,
1974,8,3,603,54.684823,-5.965868,1,14,233,Irish Republican Army (IRA),6,1,,,,0,,0,,
1974,8,13,603,54.077313,-6.608787,3,4,216,Irish Republican Army (IRA),6,2,,,,0,,0,,
1974,8,18,603,54.597269,-5.930109,1,14,233,Irish Republican Army (IRA),5,1,,,,0,,0,,
1974,8,23,603,54.600305,-7.298402,1,3,233,Irish Republican Army (IRA),5,1,,,,0,,0,,
1974,8,23,603,54.502852,-6.769568,1,4,233,Irish Republican Army (IRA),5,1,,,,0,,0,,
1974,8,26,603,54.448118,-6.387579,1,4,216,Irish Republican Army (IRA),5,1,,,,0,,0,,
1974,8,28,185,43.320812,-1.984447,2,1,185,Basque Fatherland and Freedom (ETA),5,0,,0,,0,,0,,
1974,9,7,603,54.502852,-6.769568,1,4,216,Irish Republican Army (IRA),5,1,,,,0,,0,,
1974,9,11,185,43.256963,-2.923441,1,3,185,Basque Fatherland and Freedom (ETA),5,1,,0,,0,,0,,
1974,9,13,185,40.416691,-3.700345,3,1,185,Basque Fatherland and Freedom (ETA),6,12,,70,,0,,0,,
1974,9,16,603,54.597269,-5.930109,1,14,233,Irish Republican Army (IRA),5,1,,,,0,,0,,
1974,9,16,603,54.597269,-5.930109,1,14,233,Irish Republican Army (IRA),5,1,,,,0,,0,,
1974,9,17,185,43.066466,-2.489145,1,3,185,Basque Fatherland and Freedom (ETA),5,2,,0,,0,,0,,
1974,9,22,603,54.560124,-5.983657,1,3,233,Irish Republican Army (IRA),5,1,,,,0,,0,,
1974,10,2,603,54.99451,-7.319996,1,4,216,Irish Republican Army (IRA),5,1,,,,0,,0,,
1974,10,5,603,51.236419,-0.570291,3,1,216,Irish Republican Army (IRA),6,5,,25,,0,,0,,
1974,10,5,603,54.99451,-7.319996,2,3,216,Irish Republican Army (IRA),5,1,,,,0,,0,,
1974,10,8,603,54.577389,-6.677339,3,3,233,Irish Republican Army (IRA),6,1,,,,0,,0,,
1974,10,10,603,51.500152,-0.126236,3,4,216,Irish Republican Army (IRA),6,0,,1,,0,,0,,
1974,10,10,603,51.500152,-0.126236,3,14,216,Irish Republican Army (IRA),6,0,,0,,0,,0,,
1974,10,21,603,54.597269,-5.930109,6,14,233,Irish Republican Army (IRA),5,1,,,,0,,0,,
1974,10,22,603,51.500152,-0.126236,3,1,216,Irish Republican Army (IRA),6,0,,3,,0,,0,,
1974,10,28,603,54.25788,-5.791421,3,4,216,Irish Republican Army (IRA),6,2,,,,0,,0,,
1974,10,29,185,43.320812,-1.984447,1,3,185,Basque Fatherland and Freedom (ETA),5,1,,0,,0,,0,,
1974,10,30,603,54.597269,-5.930109,1,14,233,Irish Republican Army (IRA),5,1,,,,0,,0,,
1974,11,6,603,54.077313,-6.608787,1,4,216,Irish Republican Army (IRA),5,2,,,,0,,0,,
1974,11,7,603,54.577389,-6.677339,3,4,216,Irish Republican Army (IRA),6,2,,,,0,,0,,
1974,11,7,603,51.500152,-0.126236,3,4,216,Irish Republican Army (IRA),6,2,,,,0,,0,,
1974,11,12,603,54.99451,-7.319996,1,14,233,Irish Republican Army (IRA),5,2,,,,0,,0,,
1974,11,14,603,52.405838,-1.512661,3,17,233,Irish Republican Army (IRA),6,1,1,,,0,,0,,
1974,11,15,603,54.823432,-7.468374,1,4,216,Irish Republican Army (IRA),5,1,,,,0,,0,,
1974,11,16,603,54.18006,-6.33393,1,4,233,Irish Republican Army (IRA),5,1,,,,0,,0,,
1974,11,20,603,54.448118,-6.387579,3,3,233,Irish Republican Army (IRA),6,1,,,,0,,0,,
1974,11,21,603,52.482961,-1.893592,3,1,216,Irish Republican Army (IRA),6,10.5,,81,,0,,0,,
1974,11,21,603,52.482961,-1.893592,3,1,216,Irish Republican Army (IRA),6,10.5,,81,,0,,0,,
1974,11,22,603,54.597269,-5.930109,1,14,233,Irish Republican Army (IRA),5,1,,,,0,,0,,
1974,11,23,603,54.597269,-5.930109,1,14,233,Irish Republican Army (IRA),5,2,,,,0,,0,,
1974,12,1,185,43.012087,-7.555851,2,1,185,Basque Fatherland and Freedom (ETA),5,0,,0,,0,,0,,
1974,12,2,603,54.190675,-7.562948,3,4,216,Irish Republican Army (IRA),6,1,,,,0,,0,,
1974,12,14,603,54.081638,-6.448779,1,4,216,Irish Republican Army (IRA),5,2,,,,0,,0,,
1974,12,16,603,51.500152,-0.126236,3,16,216,Irish Republican Army (IRA),6,0,,3,,0,,0,,
1974,12,16,603,51.500152,-0.126236,3,16,216,Irish Republican Army (IRA),6,0,,0,,0,,0,,
1974,12,16,603,51.500152,-0.126236,3,16,216,Irish Republican Army (IRA),6,0,,1,,0,,0,,
1974,12,17,603,51.500152,-0.126236,3,16,216,Irish Republican Army (IRA),6,1,,,,0,,0,,
1974,12,18,603,51.500152,-0.126236,3,1,216,Irish Republican Army (IRA),6,0,,5,,0,,0,,
1974,12,18,603,51.455313,-2.591902,3,14,216,Irish Republican Army (IRA),6,0,,20,,0,,0,,
1974,12,20,603,51.500152,-0.126236,3,19,216,Irish Republican Army (IRA),6,,,,,0,,0,,
1974,12,21,603,51.500152,-0.126236,3,1,216,Irish Republican Army (IRA),6,0,,0,,0,,0,,
1974,12,22,603,51.500152,-0.126236,1,2,216,Irish Republican Army (IRA),6,0,,0,,0,,0,,
1975,1,0,603,51.500152,-0.126236,3,14,216,Irish Republican Army (IRA),6,2,,1,,0,,0,,
1975,1,0,603,51.500152,-0.126236,3,1,216,Irish Republican Army (IRA),6,,,7,,0,,0,,
1975,1,19,603,54.081638,-6.448779,3,14,233,Irish Republican Army (IRA),6,1,,,,0,,0,,
1975,1,21,603,54.597269,-5.930109,3,17,233,Irish Republican Army (IRA),6,2,,,,0,,0,,
1975,1,26,603,54.597269,-5.930109,3,4,233,Irish Republican Army (IRA),6,1,,,,0,,0,,
1975,1,27,603,51.556843,-0.178432,3,1,216,Irish Republican Army (IRA),6,,,,,0,,0,,
1975,1,31,603,54.502852,-6.769568,1,3,233,Irish Republican Army (IRA),5,1,,,,0,,0,,
1975,2,6,603,55.042187,-6.684383,1,4,216,Irish Republican Army (IRA),5,1,,,,0,,0,,
1975,2,11,603,54.542956,-6.926293,1,1,233,Irish Republican Army (IRA),5,1,,,,0,,0,,
1975,2,26,603,51.500152,-0.126236,1,3,216,Irish Republican Army (IRA),5,1,,,,0,,0,,
1975,2,27,185,43.256963,-2.923441,2,1,185,Basque Fatherland and Freedom (ETA),5,,,,,0,,0,,
1975,3,0,185,42.817988,-1.644184,7,1,185,Basque Fatherland and Freedom (ETA),8,,,,,0,,0,,
1975,3,0,45,3.68209,-73.52716,2,14,45,Revolutionary Armed Forces of Colombia (FARC),5,,,,,0,,0,,
1975,3,27,185,43.066932,-2.167393,3,10,185,Basque Fatherland and Freedom (ETA),6,0,,0,,0,,0,,
1975,3,27,185,43.256963,-2.923441,3,14,185,Basque Fatherland and Freedom (ETA),6,,,,,0,,0,,
1975,3,27,185,43.054361,-2.333641,3,1,185,Basque Fatherland and Freedom (ETA),6,,0,,0,0,,0,,
1975,3,29,185,43.320812,-1.984447,1,3,185,Basque Fatherland and Freedom (ETA),5,1,,0,,0,,0,,
1975,3,29,45,5.65712,-74.18078,2,14,45,Revolutionary Armed Forces of Colombia (FARC),5,2,,,,0,,0,,
1975,3,31,185,43.236922,-2.149008,3,15,185,Basque Fatherland and Freedom (ETA),6,,,,,0,,0,,
1975,3,31,185,43.280364,-2.171588,3,15,185,Basque Fatherland and Freedom (ETA),6,,,,,0,,0,,
1975,3,31,185,43.278322,-2.126597,3,15,185,Basque Fatherland and Freedom (ETA),6,,,,,0,,0,,
1975,4,0,185,41.652943,-4.728381,7,14,185,Basque Fatherland and Freedom (ETA),8,,0,,0,0,,0,,
1975,5,1,185,43.230556,-2.845833,3,14,185,Basque Fatherland and Freedom (ETA),6,,,,,0,,0,,
1975,5,2,603,54.597269,-5.930109,1,17,233,Irish Republican Army (IRA),5,1,,,,0,,0,,
1975,5,6,185,43.317073,-2.678975,1,4,185,Basque Fatherland and Freedom (ETA),5,1,,0,,0,,0,,
1975,5,7,185,43.256963,-2.923441,1,3,185,Basque Fatherland and Freedom (ETA),5,1,,0,,0,,0,,
1975,5,10,185,43.256963,-2.923441,2,1,185,Basque Fatherland and Freedom (ETA),5,0,,0,,0,,0,,
1975,5,10,603,54.99451,-7.319996,1,3,233,Irish Republican Army (IRA),5,1,,,,0,,0,,
1975,5,14,185,43.320812,-1.984447,2,1,185,Basque Fatherland and Freedom (ETA),5,0,,0,,0,,0,,
1975,5,15,185,43.317073,-2.678975,1,3,185,Basque Fatherland and Freedom (ETA),5,1,,0,,0,,0,,
1975,5,31,96,53.999977,-6.403739,6,17,233,Irish Republican Army (IRA),13,1,,,,1,-99,0,,
1975,6,1,603,54.418875,-8.088046,1,14,233,Irish Republican Army (IRA),6,1,,,,0,,0,,
1975,6,3,603,54.673252,-7.627484,1,14,233,Irish Republican Army (IRA),5,3,,,,0,,0,,
1975,6,6,185,,,1,3,185,Basque Fatherland and Freedom (ETA),5,1,,0,,0,,0,,
1975,6,6,185,41.387917,2.169919,2,1,185,Basque Fatherland and Freedom (ETA),5,0,,0,,0,,0,,
1975,6,10,603,54.597269,-5.930109,1,17,233,Irish Republican Army (IRA),5,1,,,,0,,0,,
1975,6,10,603,54.597269,-5.930109,1,14,233,Irish Republican Army (IRA),5,1,,,,0,,0,,
1975,6,15,185,42.231356,-8.712447,2,3,185,Basque Fatherland and Freedom (ETA),5,0,,0,,0,,0,,
1975,6,22,603,54.597269,-5.930109,1,14,233,Irish Republican Army (IRA),5,2,,,,0,,0,,
1975,7,5,185,43.295562,-2.353894,1,19,185,Basque Fatherland and Freedom (ETA),5,1,,0,,0,,0,,
